index,name,count,score
5554,silverblue,3300,0.22740185
5555,suse,3300,0.5236849
5556,steamos,3300,0.62557775
5557,mint,3300,0.13404465
5558,arch,3300,0.7530506
5559,fedora,3300,0.98319083
5560,mint,3300,0.22933722
5561,mint,3300,0.52570397
5562,ubuntu,3300,0.102690764
5563,silverblue,3300,0.21081066
5564,arch,3300,0.15949884
5565,bazzite,3300,0.42143926
5566,mint,3300,0.8353638
5567,mint,3300,0.06614499
5568,mint,3300,0.110898584
5569,arch,3300,0.682994
5570,arch,3300,0.23146394
5571,steamos,3300,0.926296
5572,arch,3300,0.8717785
5573,fedora,3300,0.37811202
5574,gentoo,3300,0.43796533
5575,fedora,3300,0.14030989
5576,fedora,3300,0.33206028
5577,silverblue,3300,0.6109195
5578,gentoo,3300,0.024367088
5579,silverblue,3300,0.08678696
5580,mint,3300,0.50627613
5581,suse,3300,0.4482861
5582,arch,3300,0.5699961
5583,mint,3300,0.40110853
5584,debian,3300,0.49767032
5585,fedora,3300,0.8656838
5586,silverblue,3300,0.52295214
5587,debian,3300,0.5066565
5588,bazzite,3300,0.72069985
5589,suse,3300,0.13315451
5590,debian,3300,0.37819234
5591,suse,3300,0.400149
5592,silverblue,3300,0.9186849
5593,gentoo,3300,0.73211575
5594,bazzite,3300,0.27301076
5595,debian,3300,0.17273642
5596,mint,3300,0.41099948
5597,mint,3300,0.4611118
5598,gentoo,3300,0.30521744
5599,fedora,3300,0.44483322
5600,suse,3300,0.5738954
5601,ubuntu,3300,0.16769741
5602,silverblue,3300,0.5248198
5603,arch,3300,0.88715446
5604,suse,3300,0.26541454
5605,arch,3300,0.92491716
5606,arch,3300,0.40287647
5607,debian,3300,0.34513667
5608,mint,3300,0.6862333
5609,bazzite,3300,0.5824541
5610,arch,3300,0.8497376
5611,fedora,3300,0.43926355
5612,arch,3300,0.19168945
5613,fedora,3300,0.4693163
5614,gentoo,3300,0.53010947
5615,gentoo,3300,0.99450225
5616,debian,3300,0.8119075
5617,mint,3300,0.6724073
5618,ubuntu,3300,0.18990993
5619,silverblue,3300,0.75178283
5620,ubuntu,3300,0.28478527
5621,fedora,3300,0.23392524
5622,ubuntu,3300,0.26902154
5623,debian,3300,0.59863544
5624,silverblue,3300,0.60851854
5625,suse,3300,0.47881305
5626,arch,3300,0.35333502
5627,steamos,3300,0.6693345
5628,bazzite,3300,0.64452136
5629,suse,3300,0.81668395
5630,bazzite,3300,0.4815271
5631,debian,3300,0.21064089
5632,steamos,3300,0.7965951
5633,ubuntu,3300,0.8372453
5634,ubuntu,3300,0.8334252
5635,debian,3300,0.17417125
5636,debian,3300,0.8414248
5637,suse,3300,0.73118395
5638,arch,3300,0.8679106
5639,silverblue,3300,0.73309433
5640,gentoo,3300,0.99165374
5641,silverblue,3300,0.6274871
5642,bazzite,3300,0.3928971
5643,suse,3300,0.855165
5644,debian,3300,0.5215225
5645,silverblue,3300,0.15601103
5646,steamos,3300,0.91714704
5647,gentoo,3300,0.26216826
5648,mint,3300,0.8856194
5649,steamos,3300,0.5050632
5650,mint,3300,0.47158653
5651,arch,3300,0.15338564
5652,debian,3300,0.8067236
5653,suse,3300,0.12367641
5654,bazzite,3300,0.61054707
5655,bazzite,3300,0.4635037
5656,bazzite,3300,0.8668277
5657,mint,3300,0.796954
5658,ubuntu,3300,0.20953973
5659,gentoo,3300,0.66577566
5660,debian,3300,0.5252387
5661,gentoo,3300,0.93311495
5662,silverblue,3300,0.5180355
5663,gentoo,3300,0.27072737
5664,debian,3300,0.24709763
5665,arch,3300,0.655843
5666,debian,3300,0.21592745
5667,silverblue,3300,0.5314221
5668,suse,3300,0.63082385
5669,bazzite,3300,0.46423945
5670,suse,3300,0.5312251
5671,silverblue,3300,0.06023857
5672,debian,3300,0.9467396
5673,ubuntu,3300,0.44795313
5674,silverblue,3300,0.72769153
5675,bazzite,3300,0.48802832
5676,gentoo,3300,0.43019623
5677,fedora,3300,0.31825763
5678,suse,3300,0.013661173
5679,ubuntu,3300,0.59639126
5680,silverblue,3300,0.362148
5681,fedora,3300,0.7119976
5682,suse,3300,0.25482944
5683,ubuntu,3300,0.5036218
5684,gentoo,3300,0.7855087
5685,suse,3300,0.12518342
5686,steamos,3300,0.66381305
5687,gentoo,3300,0.15254174
5688,arch,3300,0.07476849
5689,gentoo,3300,0.4770943
5690,ubuntu,3300,0.49341783
5691,fedora,3300,0.66851443
5692,fedora,3300,0.46461478
5693,fedora,3300,0.9910754
5694,bazzite,3300,0.72134626
5695,silverblue,3300,0.86062044
5696,fedora,3300,0.64166707
5697,silverblue,3300,0.6830381
5698,silverblue,3300,0.34688208
5699,bazzite,3300,0.5553014
5700,mint,3300,0.1305083
5701,steamos,3300,0.019236404
5702,arch,3300,0.44912335
5703,gentoo,3300,0.62189436
5704,ubuntu,3300,0.6107295
5705,silverblue,3300,0.5898111
5706,bazzite,3300,0.82977426
5707,fedora,3300,0.7678187
5708,debian,3300,0.7319571
5709,gentoo,3300,0.24657606
5710,fedora,3300,0.104460865
5711,silverblue,3300,0.5043772
5712,mint,3300,0.012209356
5713,suse,3300,0.75780076
5714,bazzite,3300,0.1331347
5715,mint,3300,0.747272
5716,ubuntu,3300,0.90176606
5717,arch,3300,0.9104127
5718,mint,3300,0.573178
5719,mint,3300,0.6015264
5720,ubuntu,3300,0.50554293
5721,fedora,3300,0.18649349
5722,bazzite,3300,0.62982965
5723,mint,3300,0.31042674
5724,steamos,3300,0.19718316
5725,mint,3300,0.27796313
5726,suse,3300,0.06298771
5727,ubuntu,3300,0.7741429
5728,debian,3300,0.7514867
5729,suse,3300,0.24207655
5730,debian,3300,0.88980514
5731,bazzite,3300,0.31991988
5732,bazzite,3300,0.18609816
5733,mint,3300,0.27368695
5734,mint,3300,0.7788389
5735,debian,3300,0.15211543
5736,ubuntu,3300,0.6339301
5737,gentoo,3300,0.92134756
5738,steamos,3300,0.903633
5739,mint,3300,0.8492186
5740,mint,3300,0.93039376
5741,bazzite,3300,0.543303
5742,debian,3300,0.12356647
5743,silverblue,3300,0.10181019
5744,mint,3300,0.36303654
5745,suse,3300,0.96717894
5746,silverblue,3300,0.8848456
5747,gentoo,3300,0.3875385
5748,steamos,3300,0.7549462
5749,fedora,3300,0.90077376
5750,arch,3300,0.21678324
5751,debian,3300,0.31933197
5752,gentoo,3300,0.4786969
5753,fedora,3300,0.4841847
5754,suse,3300,0.49119204
5755,steamos,3300,0.05325357
5756,debian,3300,0.45982644
5757,mint,3300,0.58416826
5758,mint,3300,0.8090815
5759,ubuntu,3300,0.4821304
5760,suse,3300,0.37824824
5761,debian,3300,0.17226475
5762,ubuntu,3300,0.86244935
5763,ubuntu,3300,0.57074946
5764,silverblue,3300,0.08278008
5765,ubuntu,3300,0.7114393
5766,ubuntu,3300,0.42209852
5767,mint,3300,0.74367803
5768,steamos,3300,0.12287308
5769,silverblue,3300,0.10962128
5770,arch,3300,0.44661206
5771,gentoo,3300,0.10306431
5772,gentoo,3300,0.42629316
5773,mint,3300,0.40479368
5774,bazzite,3300,0.5714857
5775,debian,3300,0.15213726
5776,gentoo,3300,0.23205239
5777,debian,3300,0.5191734
5778,bazzite,3300,0.8274642
5779,ubuntu,3300,0.019367693
5780,steamos,3300,0.9857412
5781,suse,3300,0.010729058
5782,fedora,3300,0.5312152
5783,fedora,3300,0.31637272
5784,debian,3300,0.7031736
5785,debian,3300,0.32650205
5786,debian,3300,0.79602975
5787,silverblue,3300,0.40252057
5788,mint,3300,0.6712745
5789,suse,3300,0.13398258
5790,gentoo,3300,0.103026025
5791,bazzite,3300,0.0027972811
5792,arch,3300,0.40201682
5793,gentoo,3300,0.5726963
5794,gentoo,3300,0.6425445
5795,suse,3300,0.23291394
5796,silverblue,3300,0.47369713
5797,fedora,3300,0.61553484
5798,fedora,3300,0.822524
5799,bazzite,3300,0.16690838
5800,bazzite,3300,0.8355196
5801,gentoo,3300,0.018984847
5802,debian,3300,0.53675747
5803,silverblue,3300,0.3666342
5804,ubuntu,3300,0.7604113
5805,bazzite,3300,0.6724903
5806,suse,3300,0.9332336
5807,ubuntu,3300,0.2999369
5808,bazzite,3300,0.35913938
5809,silverblue,3300,0.637655
5810,bazzite,3300,0.09451913
5811,mint,3300,0.26275826
5812,steamos,3300,0.5279485
5813,fedora,3300,0.4993225
5814,debian,3300,0.90022755
5815,gentoo,3300,0.26744425
5816,gentoo,3300,0.2009994
5817,gentoo,3300,0.73846704
5818,bazzite,3300,0.67610425
5819,steamos,3300,0.7885897
5820,silverblue,3300,0.7792762
5821,fedora,3300,0.6162033
5822,ubuntu,3300,0.67984194
5823,gentoo,3300,0.9529397
5824,fedora,3300,0.004977646
5825,gentoo,3300,0.15542299
5826,gentoo,3300,0.9221374
5827,suse,3300,0.74802434
5828,silverblue,3300,0.85555404
5829,fedora,3300,0.04503924
5830,gentoo,3300,0.110055275
5831,fedora,3300,0.6765773
5832,silverblue,3300,0.88262486
5833,arch,3300,0.5800309
5834,mint,3300,0.32199866
5835,bazzite,3300,0.59614587
5836,bazzite,3300,0.9241376
5837,gentoo,3300,0.91264427
5838,bazzite,3300,0.1561722
5839,mint,3300,0.20569839
5840,debian,3300,0.063157685
5841,silverblue,3300,0.15279467
5842,fedora,3300,0.14914523
5843,arch,3300,0.83813524
5844,steamos,3300,0.20477158
5845,silverblue,3300,0.943371
5846,arch,3300,0.31963313
5847,ubuntu,3300,0.97295505
5848,ubuntu,3300,0.65448564
5849,ubuntu,3300,0.78513974
5850,fedora,3300,0.6128144
5851,suse,3300,0.5614205
5852,mint,3300,0.9717691
5853,steamos,3300,0.06267131
5854,ubuntu,3300,0.17072748
5855,suse,3300,0.042348403
5856,suse,3300,0.06506392
5857,suse,3300,0.14911614
5858,bazzite,3300,0.57984
5859,suse,3300,0.12779833
5860,suse,3300,0.5903545
5861,ubuntu,3300,0.104018286
5862,arch,3300,0.023802446
5863,debian,3300,0.86900175
5864,debian,3300,0.88774776
5865,steamos,3300,0.47742128
5866,silverblue,3300,0.66644627
5867,bazzite,3300,0.2026094
5868,silverblue,3300,0.80133057
5869,gentoo,3300,0.5811878
5870,steamos,3300,0.42502394
5871,bazzite,3300,0.013594129
5872,arch,3300,0.056632154
5873,suse,3300,0.55852985
5874,ubuntu,3300,0.86593413
5875,suse,3300,0.72426736
5876,ubuntu,3300,0.2860516
5877,arch,3300,0.6795418
5878,steamos,3300,0.796242
5879,arch,3300,0.46886984
5880,fedora,3300,0.9042412
5881,ubuntu,3300,0.19483852
5882,ubuntu,3300,0.24991812
5883,silverblue,3300,0.4840814
5884,suse,3300,0.31455675
5885,debian,3300,0.03492901
5886,ubuntu,3300,0.6536266
5887,mint,3300,0.37108314
5888,suse,3300,0.7275024
5889,ubuntu,3300,0.91156346
5890,debian,3300,0.4233814
5891,bazzite,3300,0.2950336
5892,bazzite,3300,0.92828774
5893,arch,3300,0.20458588
5894,gentoo,3300,0.3583782
5895,gentoo,3300,0.4619757
5896,steamos,3300,0.26686534
5897,bazzite,3300,0.56327564
5898,steamos,3300,0.9431241
5899,bazzite,3300,0.07179855
5900,bazzite,3300,0.60276175
5901,steamos,3300,0.6549114
5902,bazzite,3300,0.9328769
5903,fedora,3300,0.40855834
5904,bazzite,3300,0.4569018
5905,gentoo,3300,0.056573346
5906,debian,3300,0.28210992
5907,suse,3300,0.1726071
5908,silverblue,3300,0.5258324
5909,fedora,3300,0.96416324
5910,mint,3300,0.8452304
5911,arch,3300,0.00025931137
5912,silverblue,3300,0.87105477
5913,gentoo,3300,0.9830092
5914,arch,3300,0.8432468
5915,ubuntu,3300,0.8022007
5916,bazzite,3300,0.87298054
5917,ubuntu,3300,0.9882347
5918,arch,3300,0.0028889792
5919,ubuntu,3300,0.48539957
5920,mint,3300,0.25783074
5921,steamos,3300,0.05477591
5922,fedora,3300,0.424734
5923,suse,3300,0.54992163
5924,mint,3300,0.045502402
5925,silverblue,3300,0.033097275
5926,bazzite,3300,0.094756976
5927,suse,3300,0.6945735
5928,steamos,3300,0.37372425
5929,steamos,3300,0.03132482
5930,gentoo,3300,0.30368805
5931,bazzite,3300,0.98930204
5932,ubuntu,3300,0.023660239
5933,bazzite,3300,0.5645589
5934,mint,3300,0.9471485
5935,mint,3300,0.41470182
5936,bazzite,3300,0.72854376
5937,ubuntu,3300,0.10413409
5938,gentoo,3300,0.33597922
5939,bazzite,3300,0.43157595
5940,fedora,3300,0.7779199
5941,arch,3300,0.89149463
5942,gentoo,3300,0.49147475
5943,mint,3300,0.2367315
5944,ubuntu,3300,0.39602783
5945,steamos,3300,0.769184
5946,mint,3300,0.8836403
5947,suse,3300,0.45294034
5948,arch,3300,0.9594024
5949,suse,3300,0.114409514
5950,silverblue,3300,0.046610437
5951,steamos,3300,0.21659797
5952,steamos,3300,0.57195884
5953,steamos,3300,0.3495362
5954,steamos,3300,0.2053565
5955,bazzite,3300,0.48957664
5956,steamos,3300,0.03457268
5957,arch,3300,0.11143607
5958,debian,3300,0.63730425
5959,arch,3300,0.66687584
5960,bazzite,3300,0.6003796
5961,suse,3300,0.75336885
5962,mint,3300,0.07230386
5963,fedora,3300,0.42357266
5964,steamos,3300,0.17571507
5965,bazzite,3300,0.9950475
5966,fedora,3300,0.032369547
5967,ubuntu,3300,0.14756027
5968,fedora,3300,0.64758825
5969,gentoo,3300,0.33292064
5970,suse,3300,0.8681161
5971,mint,3300,0.39820325
5972,mint,3300,0.14454824
5973,fedora,3300,0.7030485
5974,bazzite,3300,0.2290468
5975,steamos,3300,0.020433145
5976,suse,3300,0.39032012
5977,arch,3300,0.011621606
5978,silverblue,3300,0.490539
5979,debian,3300,0.3661314
5980,suse,3300,0.4430824
5981,steamos,3300,0.42929903
5982,debian,3300,0.23141545
5983,suse,3300,0.32076305
5984,fedora,3300,0.099254124
5985,fedora,3300,0.5866588
5986,gentoo,3300,0.532492
5987,gentoo,3300,0.82556194
5988,suse,3300,0.07104192
5989,mint,3300,0.8971735
5990,fedora,3300,0.40834907
5991,mint,3300,0.03922594
5992,silverblue,3300,0.12823696
5993,silverblue,3300,0.43071792
5994,silverblue,3300,0.65869844
5995,gentoo,3300,0.4805679
5996,steamos,3300,0.26810962
5997,mint,3300,0.64257866
5998,suse,3300,0.54227334
5999,steamos,3300,0.64476997
6000,gentoo,3300,0.297802
6001,fedora,3300,0.37391755
6002,gentoo,3300,0.90161586
6003,steamos,3300,0.8190354
6004,mint,3300,0.42883956
6005,debian,3300,0.112145774
6006,mint,3300,0.54127735
6007,gentoo,3300,0.4902644
6008,fedora,3300,0.16892476
6009,bazzite,3300,0.42308596
6010,bazzite,3300,0.76382834
6011,debian,3300,0.18464819
6012,bazzite,3300,0.94726765
6013,mint,3300,0.32035333
6014,gentoo,3300,0.08530912
6015,bazzite,3300,0.12463542
6016,gentoo,3300,0.9324283
6017,fedora,3300,0.81900895
6018,gentoo,3300,0.7908123
6019,bazzite,3300,0.42286706
6020,mint,3300,0.85834026
6021,debian,3300,0.6259579
6022,suse,3300,0.1135632
6023,debian,3300,0.336567
6024,ubuntu,3300,0.9240408
6025,debian,3300,0.77285933
6026,suse,3300,0.22249341
6027,silverblue,3300,0.8340582
6028,ubuntu,3300,0.37308738
6029,suse,3300,0.09053899
6030,ubuntu,3300,0.7864558
6031,fedora,3300,0.58438367
6032,suse,3300,0.13811958
6033,bazzite,3300,0.541019
6034,mint,3300,0.8204039
6035,debian,3300,0.83226603
6036,suse,3300,0.4731372
6037,arch,3300,0.90963733
6038,mint,3300,0.47008222
6039,mint,3300,0.3305091
6040,mint,3300,0.14286886
6041,steamos,3300,0.036267404
6042,steamos,3300,0.18304297
6043,silverblue,3300,0.8714027
6044,suse,3300,0.28890875
6045,ubuntu,3300,0.8598569
6046,arch,3300,0.033241075
6047,bazzite,3300,0.78321815
6048,silverblue,3300,0.2914118
6049,silverblue,3300,0.076675616
6050,gentoo,3300,0.25807932
6051,fedora,3300,0.14251722
6052,steamos,3300,0.82318896
6053,gentoo,3300,0.05958919
6054,ubuntu,3300,0.7450435
6055,suse,3300,0.024969405
6056,fedora,3300,0.00817569
6057,ubuntu,3300,0.7554447
6058,arch,3300,0.8121379
6059,bazzite,3300,0.5550122
6060,bazzite,3300,0.5820141
6061,bazzite,3300,0.6616441
6062,fedora,3300,0.74939585
6063,gentoo,3300,0.905538
6064,steamos,3300,0.44726008
6065,bazzite,3300,0.09551696
6066,arch,3300,0.5807173
6067,silverblue,3300,0.027679231
6068,steamos,3300,0.9889073
6069,gentoo,3300,0.12063951
6070,ubuntu,3300,0.442002
6071,mint,3300,0.26582792
6072,bazzite,3300,0.012096982
6073,ubuntu,3300,0.26592436
6074,steamos,3300,0.35462454
6075,suse,3300,0.5766878
6076,arch,3300,0.8474819
6077,mint,3300,0.5211061
6078,debian,3300,0.4715814
6079,debian,3300,0.17600293
6080,suse,3300,0.01504996
6081,silverblue,3300,0.27934024
6082,mint,3300,0.836395
6083,bazzite,3300,0.5068525
6084,gentoo,3300,0.8776267
6085,mint,3300,0.028563475
6086,fedora,3300,0.5944788
6087,gentoo,3300,0.026306177
6088,suse,3300,0.051461905
6089,debian,3300,0.13685797
6090,arch,3300,0.37768182
6091,fedora,3300,0.95514786
6092,gentoo,3300,0.5674815
6093,suse,3300,0.30517468
6094,bazzite,3300,0.5175416
6095,ubuntu,3300,0.87804484
6096,debian,3300,0.5415691
6097,debian,3300,0.25849545
6098,ubuntu,3300,0.47229406
6099,silverblue,3300,0.42069766
6100,gentoo,3300,0.5486355
6101,bazzite,3300,0.54763293
6102,arch,3300,0.11225586
6103,suse,3300,0.107442975
6104,arch,3300,0.57922566
6105,mint,3300,0.3752779
6106,debian,3300,0.56695384
6107,fedora,3300,0.3628723
6108,ubuntu,3300,0.77820426
6109,steamos,3300,0.17606115
6110,gentoo,3300,0.49471503
6111,ubuntu,3300,0.33908698
6112,gentoo,3300,0.7344953
6113,steamos,3300,0.78475726
6114,mint,3300,0.65730584
6115,silverblue,3300,0.8275892
6116,suse,3300,0.9685281
6117,suse,3300,0.8618035
6118,suse,3300,0.21407804
6119,bazzite,3300,0.31203812
6120,mint,3300,0.3836274
6121,arch,3300,0.67529714
6122,arch,3300,0.31180322
6123,gentoo,3300,0.71791106
6124,steamos,3300,0.22948119
6125,gentoo,3300,0.38836935
6126,suse,3300,0.5613849
6127,arch,3300,0.36364457
6128,bazzite,3300,0.38930953
6129,gentoo,3300,0.18114133
6130,ubuntu,3300,0.81715465
6131,gentoo,3300,0.9159018
6132,debian,3300,0.8541215
6133,steamos,3300,0.53237593
6134,ubuntu,3300,0.32065827
6135,suse,3300,0.92825305
6136,arch,3300,0.62988263
6137,suse,3300,0.012573168
6138,ubuntu,3300,0.23771644
6139,bazzite,3300,0.50263083
6140,arch,3300,0.14130707
6141,fedora,3300,0.26547918
6142,ubuntu,3300,0.4606854
6143,debian,3300,0.98388934
6144,suse,3300,0.23726512
6145,arch,3300,0.9637531
6146,suse,3300,0.21891679
6147,steamos,3300,0.13947403
6148,mint,3300,0.3359967
6149,gentoo,3300,0.8705211
6150,ubuntu,3300,0.5590457
6151,debian,3300,0.22532383
6152,gentoo,3300,0.5270343
6153,silverblue,3300,0.0058370484
6154,ubuntu,3300,0.84137124
6155,steamos,3300,0.6570126
6156,bazzite,3300,0.75821286
6157,steamos,3300,0.40156266
6158,steamos,3300,0.86759543
6159,arch,3300,0.38385284
6160,arch,3300,0.5048737
6161,silverblue,3300,0.06307268
6162,gentoo,3300,0.6732667
6163,bazzite,3300,0.6422717
6164,debian,3300,0.18992627
6165,steamos,3300,0.118520804
6166,suse,3300,0.025790028
6167,arch,3300,0.5434734
6168,mint,3300,0.446617
6169,gentoo,3300,0.57108176
6170,arch,3300,0.062215853
6171,ubuntu,3300,0.70032245
6172,arch,3300,0.426808
6173,silverblue,3300,0.9634621
6174,silverblue,3300,0.8145057
6175,arch,3300,0.2727207
6176,silverblue,3300,0.25456944
6177,silverblue,3300,0.92993647
6178,suse,3300,0.7188879
6179,silverblue,3300,0.5126041
6180,bazzite,3300,0.7543399
6181,ubuntu,3300,0.75044566
6182,mint,3300,0.94998723
6183,arch,3300,0.5582926
6184,fedora,3300,0.4113375
6185,silverblue,3300,0.8818804
6186,arch,3300,0.6197078
6187,gentoo,3300,0.31684035
6188,suse,3300,0.71389914
6189,silverblue,3300,0.5942257
6190,suse,3300,0.4268528
6191,silverblue,3300,0.037069067
6192,ubuntu,3300,0.24536102
6193,gentoo,3300,0.24159347
6194,gentoo,3300,0.3889566
6195,silverblue,3300,0.7662343
6196,silverblue,3300,0.79814994
6197,bazzite,3300,0.5628023
6198,gentoo,3300,0.9673325
6199,debian,3300,0.000731062
6200,suse,3300,0.07993757
6201,mint,3300,0.57415056
6202,debian,3300,0.20115517
6203,arch,3300,0.29684493
6204,mint,3300,0.25446334
6205,silverblue,3300,0.5259633
6206,mint,3300,0.09130526
6207,silverblue,3300,0.37878194
6208,debian,3300,0.12670958
6209,gentoo,3300,0.35775074
6210,suse,3300,0.97418123
6211,fedora,3300,0.14029062
6212,debian,3300,0.8279458
6213,silverblue,3300,0.73945165
6214,bazzite,3300,0.3650119
6215,ubuntu,3300,0.016044406
6216,ubuntu,3300,0.6439149
6217,steamos,3300,0.82907313
6218,fedora,3300,0.0758848
6219,steamos,3300,0.7831969
6220,suse,3300,0.06938652
6221,gentoo,3300,0.01786615
6222,silverblue,3300,0.5176729
6223,silverblue,3300,0.19389251
6224,gentoo,3300,0.508214
6225,steamos,3300,0.9822164
6226,mint,3300,0.88953024
6227,gentoo,3300,0.38011247
6228,steamos,3300,0.21996447
6229,steamos,3300,0.46015966
6230,mint,3300,0.6505872
6231,fedora,3300,0.63087463
6232,fedora,3300,0.10288492
6233,bazzite,3300,0.13100447
6234,bazzite,3300,0.94003636
6235,arch,3300,0.72675645
6236,suse,3300,0.9970204
6237,arch,3300,0.59563196
6238,fedora,3300,0.7578827
6239,steamos,3300,0.30947182
6240,arch,3300,0.92686754
6241,arch,3300,0.34749106
6242,steamos,3300,0.5164928
6243,suse,3300,0.68449694
6244,mint,3300,0.0160801
6245,arch,3300,0.963468
6246,debian,3300,0.9728805
6247,silverblue,3300,0.32772443
6248,arch,3300,0.6372844
6249,bazzite,3300,0.5654991
6250,bazzite,3300,0.643995
6251,steamos,3300,0.33757547
6252,arch,3300,0.15067285
6253,steamos,3300,0.10863635
6254,mint,3300,0.3473447
6255,fedora,3300,0.19714485
6256,suse,3300,0.5544446
6257,silverblue,3300,0.9335003
6258,arch,3300,0.7942537
6259,bazzite,3300,0.8221133
6260,steamos,3300,0.036548506
6261,ubuntu,3300,0.5984479
6262,suse,3300,0.7427471
6263,ubuntu,3300,0.7703766
6264,suse,3300,0.66474295
6265,silverblue,3300,0.28927076
6266,bazzite,3300,0.053851
6267,ubuntu,3300,0.28928238
6268,steamos,3300,0.2105678
6269,silverblue,3300,0.7451329
6270,bazzite,3300,0.59846395
6271,arch,3300,0.6220963
6272,steamos,3300,0.10825816
6273,mint,3300,0.37659606
6274,debian,3300,0.4649136
6275,suse,3300,0.038550403
6276,bazzite,3300,0.8818429
6277,fedora,3300,0.4583976
6278,arch,3300,0.29908502
6279,bazzite,3300,0.32447395
6280,fedora,3300,0.22523437
6281,debian,3300,0.759681
6282,arch,3300,0.83199495
6283,fedora,3300,0.9975693
6284,gentoo,3300,0.6547313
6285,fedora,3300,0.6592476
6286,ubuntu,3300,0.9979877
6287,bazzite,3300,0.7697454
6288,suse,3300,0.9057861
6289,arch,3300,0.0712014
6290,arch,3300,0.3176939
6291,suse,3300,0.47494292
6292,gentoo,3300,0.5721385
6293,arch,3300,0.5757748
6294,steamos,3300,0.27964127
6295,suse,3300,0.8907009
6296,debian,3300,0.94555074
6297,mint,3300,0.28271717
6298,ubuntu,3300,0.074651524
6299,suse,3300,0.7139838
6300,suse,3300,0.92396027
6301,suse,3300,0.8476985
6302,silverblue,3300,0.2180135
6303,mint,3300,0.79965585
6304,mint,3300,0.49142873
6305,bazzite,3300,0.44883212
6306,mint,3300,0.6831316
6307,debian,3300,0.89586544
6308,fedora,3300,0.7330768
6309,bazzite,3300,0.11767011
6310,arch,3300,0.77730495
6311,suse,3300,0.77849936
6312,fedora,3300,0.7217356
6313,bazzite,3300,0.66441625
6314,fedora,3300,0.90392387
6315,suse,3300,0.29142258
6316,arch,3300,0.47132954
6317,gentoo,3300,0.5126643
6318,mint,3300,0.39463598
6319,suse,3300,0.033916976
6320,fedora,3300,0.92057717
6321,bazzite,3300,0.49911427
6322,suse,3300,0.27215528
6323,fedora,3300,0.030400898
6324,steamos,3300,0.20817396
6325,arch,3300,0.17556684
6326,suse,3300,0.30397597
6327,fedora,3300,0.79664445
6328,gentoo,3300,0.018119352
6329,bazzite,3300,0.4335608
6330,bazzite,3300,0.23165597
6331,suse,3300,0.15727535
6332,steamos,3300,0.8466796
6333,debian,3300,0.030894175
6334,steamos,3300,0.6217675
6335,gentoo,3300,0.8693071
6336,bazzite,3300,0.043770146
6337,fedora,3300,0.12565553
6338,bazzite,3300,0.34175393
6339,mint,3300,0.72642386
6340,mint,3300,0.3200279
6341,silverblue,3300,0.57367116
6342,steamos,3300,0.38616112
6343,steamos,3300,0.53281385
6344,bazzite,3300,0.39775568
6345,fedora,3300,0.6812215
6346,arch,3300,0.51550865
6347,arch,3300,0.7047876
6348,suse,3300,0.40677005
6349,ubuntu,3300,0.26027295
6350,suse,3300,0.9538476
6351,arch,3300,0.41579992
6352,steamos,3300,0.46819484
6353,silverblue,3300,0.5784857
6354,gentoo,3300,0.02509088
6355,silverblue,3300,0.46076775
6356,gentoo,3300,0.79246104
6357,ubuntu,3300,0.5227691
6358,debian,3300,0.40310666
6359,fedora,3300,0.58453685
6360,gentoo,3300,0.17505589
6361,steamos,3300,0.26291573
6362,bazzite,3300,0.8048002
6363,suse,3300,0.42324248
6364,bazzite,3300,0.6026445
6365,steamos,3300,0.15013468
6366,suse,3300,0.3282368
6367,bazzite,3300,0.6014238
6368,mint,3300,0.5802198
6369,gentoo,3300,0.18368727
6370,ubuntu,3300,0.5888685
6371,bazzite,3300,0.31798434
6372,bazzite,3300,0.14905432
6373,arch,3300,0.8423662
6374,gentoo,3300,0.69849074
6375,bazzite,3300,0.19379978
6376,ubuntu,3300,0.8977069
6377,ubuntu,3300,0.6690656
6378,fedora,3300,0.038761698
6379,gentoo,3300,0.4272919
6380,bazzite,3300,0.90934956
6381,suse,3300,0.14418574
6382,fedora,3300,0.3753147
6383,silverblue,3300,0.43437186
6384,silverblue,3300,0.48294687
6385,suse,3300,0.40670195
6386,suse,3300,0.67166054
6387,bazzite,3300,0.9007374
6388,mint,3300,0.34971485
6389,bazzite,3300,0.9311724
6390,debian,3300,0.8482743
6391,suse,3300,0.79448783
6392,steamos,3300,0.5724263
6393,gentoo,3300,0.55313116
6394,bazzite,3300,0.20142625
6395,gentoo,3300,0.8543547
6396,silverblue,3300,0.22251382
6397,debian,3300,0.20595273
6398,gentoo,3300,0.8768367
6399,silverblue,3300,0.8519791
6400,ubuntu,3300,0.66191494
6401,silverblue,3300,0.36272788
6402,steamos,3300,0.42872286
6403,steamos,3300,0.2727753
6404,arch,3300,0.67805976
6405,mint,3300,0.71181804
6406,arch,3300,0.32453254
6407,arch,3300,0.32880154
6408,suse,3300,0.9909364
6409,suse,3300,0.7133093
6410,fedora,3300,0.16160992
6411,ubuntu,3300,0.30008847
6412,fedora,3300,0.20781228
6413,ubuntu,3300,0.590104
6414,mint,3300,0.8097192
6415,gentoo,3300,0.20636873
6416,ubuntu,3300,0.7283131
6417,steamos,3300,0.91794163
6418,mint,3300,0.3088092
6419,silverblue,3300,0.117926866
6420,silverblue,3300,0.87392586
6421,arch,3300,0.19188803
6422,arch,3300,0.39110786
6423,gentoo,3300,0.54581267
